id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1212666137093136384,1195621949692448768,1577957111000,2020-01-02,19:25:11,AEST,1188298956205363200,philmcc37790144,Phil McCracken,,Anyone know if Kate is single? She seems nice. #AustralianFires #greens #greensfire,['katwinstonlover'],[],[],0,0,0,"['#australianfires', '#greens', '#greensfire']",[],https://twitter.com/PhilMcC37790144/status/1212666137093136384,False,,0,,,,,,,"[{'user_id': '1188298956205363200', 'username': 'PhilMcC37790144'}, {'user_id': '2456903869', 'username': 'katwinstonlover'}]",,,,
1212662243906617347,1212526516501798913,1577956183000,2020-01-02,19:09:43,AEST,888581320225378304,dr_camouflage_,Dr Camouflage Man (Its cold out there),,#greensfire,"['becbatchy', 'wellldoyou', 'timthwaites1', 'chrissy_gent', 'yumichild']",[],[],0,0,0,['#greensfire'],[],https://twitter.com/Dr_Camouflage_/status/1212662243906617347,False,,0,,,,,,,"[{'user_id': '888581320225378304', 'username': 'Dr_Camouflage_'}, {'user_id': '491134067', 'username': 'becbatchy'}, {'user_id': '333022913', 'username': 'WelllDoYou'}, {'user_id': '753032009857937408', 'username': 'TimThwaites1'}, {'user_id': '883259228516896768', 'username': 'chrissy_gent'}, {'user_id': '22688210', 'username': 'yumichild'}]",,,,
1212662155100577792,1212526516501798913,1577956162000,2020-01-02,19:09:22,AEST,888581320225378304,dr_camouflage_,Dr Camouflage Man (Its cold out there),,#greensfire,"['becbatchy', 'andrewwhiteau', 'wellldoyou', 'timthwaites1', 'chrissy_gent', 'yumichild']",[],[],0,0,0,['#greensfire'],[],https://twitter.com/Dr_Camouflage_/status/1212662155100577792,False,,0,,,,,,,"[{'user_id': '888581320225378304', 'username': 'Dr_Camouflage_'}, {'user_id': '491134067', 'username': 'becbatchy'}, {'user_id': '129805651', 'username': 'andrewwhiteau'}, {'user_id': '333022913', 'username': 'WelllDoYou'}, {'user_id': '753032009857937408', 'username': 'TimThwaites1'}, {'user_id': '883259228516896768', 'username': 'chrissy_gent'}, {'user_id': '22688210', 'username': 'yumichild'}]",,,,
1212661920538382336,1212505723638140928,1577956106000,2020-01-02,19:08:26,AEST,888581320225378304,dr_camouflage_,Dr Camouflage Man (Its cold out there),,#greensfire,"['becbatchy', 'barobertson111', 'eytanlenko']",[],[],1,0,0,['#greensfire'],[],https://twitter.com/Dr_Camouflage_/status/1212661920538382336,False,,0,,,,,,,"[{'user_id': '888581320225378304', 'username': 'Dr_Camouflage_'}, {'user_id': '491134067', 'username': 'becbatchy'}, {'user_id': '2358882852', 'username': 'barobertson111'}, {'user_id': '162978214', 'username': 'eytanlenko'}]",,,,
1212661817052282881,1208875380343394304,1577956082000,2020-01-02,19:08:02,AEST,888581320225378304,dr_camouflage_,Dr Camouflage Man (Its cold out there),,#greensfire,"['boumj005', 'ducky3612', 'omgthemess', 'chairvpswocn', 'scottmorrisonmp', 'angustaylormp']",[],[],1,0,0,['#greensfire'],[],https://twitter.com/Dr_Camouflage_/status/1212661817052282881,False,,0,,,,,,,"[{'user_id': '888581320225378304', 'username': 'Dr_Camouflage_'}, {'user_id': '50854442', 'username': 'boumj005'}, {'user_id': '528950529', 'username': 'ducky3612'}, {'user_id': '1388148914', 'username': 'OMGTheMess'}, {'user_id': '1170962506287726592', 'username': 'ChairVPSWoCN'}, {'user_id': '34116377', 'username': 'ScottMorrisonMP'}, {'user_id': '84750011', 'username': 'AngusTaylorMP'}]",,,,
1212659965313183744,1212505723638140928,1577955640000,2020-01-02,19:00:40,AEST,888581320225378304,dr_camouflage_,Dr Camouflage Man (Its cold out there),,#greensfire,"['becbatchy', 'barobertson111', 'eytanlenko']",[],[],1,0,0,['#greensfire'],[],https://twitter.com/Dr_Camouflage_/status/1212659965313183744,False,,0,,,,,,,"[{'user_id': '888581320225378304', 'username': 'Dr_Camouflage_'}, {'user_id': '491134067', 'username': 'becbatchy'}, {'user_id': '2358882852', 'username': 'barobertson111'}, {'user_id': '162978214', 'username': 'eytanlenko'}]",,,,
1212642817618563072,1208875380343394304,1577951552000,2020-01-02,17:52:32,AEST,888581320225378304,dr_camouflage_,Dr Camouflage Man (Its cold out there),,#greensfire,"['boumj005', 'omgthemess', 'chairvpswocn', 'ducky3612', 'scottmorrisonmp', 'angustaylormp']",[],[],3,0,0,['#greensfire'],[],https://twitter.com/Dr_Camouflage_/status/1212642817618563072,False,,0,,,,,,,"[{'user_id': '888581320225378304', 'username': 'Dr_Camouflage_'}, {'user_id': '50854442', 'username': 'boumj005'}, {'user_id': '1388148914', 'username': 'OMGTheMess'}, {'user_id': '1170962506287726592', 'username': 'ChairVPSWoCN'}, {'user_id': '528950529', 'username': 'ducky3612'}, {'user_id': '34116377', 'username': 'ScottMorrisonMP'}, {'user_id': '84750011', 'username': 'AngusTaylorMP'}]",,,,
1212626635184164864,1212626635184164864,1577947693000,2020-01-02,16:48:13,AEST,1011026495500738561,peter90666913,Peter,,"the #firebugs keep getting caught, another one caught was from Bondi #lattesipping capital  #greensfire has a lot to answer for. We need a full public inquiry to the causes and the plan to mitigate future fires #auspol forget CChange emotional rhetoric https://www.9news.com.au/national/nsw-bushfires-man-charged-with-deliberately-lighting-fire-in-states-south/ca99d6dd-b7d5-4345-a79c-8a0f5c652dbf …",[],['https://www.9news.com.au/national/nsw-bushfires-man-charged-with-deliberately-lighting-fire-in-states-south/ca99d6dd-b7d5-4345-a79c-8a0f5c652dbf'],[],39,150,310,"['#firebugs', '#lattesipping', '#greensfire', '#auspol']",[],https://twitter.com/Peter90666913/status/1212626635184164864,False,,0,,,,,,,"[{'user_id': '1011026495500738561', 'username': 'Peter90666913'}]",,,,
1212625870260621312,1212625245854502914,1577947511000,2020-01-02,16:45:11,AEST,888581320225378304,dr_camouflage_,Dr Camouflage Man (Its cold out there),,The facts are coming #Progressive #greensfire  pic.twitter.com/PPtB0Xhwj7,['tongzhi96'],[],['https://pbs.twimg.com/media/ENQczCwVUAAmnF6.jpg'],0,1,0,"['#progressive', '#greensfire']",[],https://twitter.com/Dr_Camouflage_/status/1212625870260621312,False,,0,,,,,,,"[{'user_id': '888581320225378304', 'username': 'Dr_Camouflage_'}, {'user_id': '3408466492', 'username': 'tongzhi96'}]",,,,
1212625480630669313,1212625480630669313,1577947418000,2020-01-02,16:43:38,AEST,1011026495500738561,peter90666913,Peter,,"#horsehead and her supporters just can’t wait to sink the boot into Australians in a disastrous time. With #greensfire #firebugs rampant, taking advantage of poor bush and Fire access road upkeeps, we have to swallow this tripe...Go away u clutz #auspol https://www.nzherald.co.nz/opinion/news/article.cfm?c_id=466&objectid=12297781 …",[],['https://www.nzherald.co.nz/opinion/news/article.cfm?c_id=466&objectid=12297781'],[],33,34,112,"['#horsehead', '#greensfire', '#firebugs', '#auspol']",[],https://twitter.com/Peter90666913/status/1212625480630669313,False,,0,,,,,,,"[{'user_id': '1011026495500738561', 'username': 'Peter90666913'}]",,,,
